filenames,uncertainty_max,uncertainty_topk,uncertainty_entropy,uncertainty_gcnu,uncertainty_mmd,uncertainty_wasserstein,uncertainty_wasserstein_pca
9013151_3121380_x128_y384_crop1549.png,0.04425942897796631,0.045748233795166016,8.15475845336914,0.045850981026887894,0.9458917379379272,588.843505859375,2.9552918327967608
9015902_3104869_x256_y0_crop2322.png,0.031013309955596924,0.032929420471191406,8.151044845581055,0.031830597668886185,0.8906225562095642,595.0087280273438,3.1472747214594916
9029661_3137890_x384_y384_crop9487.png,0.03663510084152222,0.038089752197265625,8.154132843017578,0.03751342371106148,0.976152241230011,625.3670654296875,3.5082429818602705
9026909_3132387_x0_y384_crop3772.png,0.04089188575744629,0.046025872230529785,8.151775360107422,0.042249809950590134,0.9134946465492249,582.4231567382812,2.936129653963592
8980130_3110373_x128_y128_crop6789.png,0.048023223876953125,0.05350559949874878,8.153473854064941,0.04982608184218407,0.946330189704895,584.0812377929688,3.1246067763070964
8991137_3107621_x256_y256_crop7226.png,0.0645635724067688,0.08005648851394653,8.156991004943848,0.0673246756196022,0.977494478225708,589.2272338867188,3.241842193776494
9032413_3126883_x128_y256_crop3385.png,0.038137078285217285,0.0395161509513855,8.153121948242188,0.039288561791181564,0.8963757753372192,564.787841796875,2.9166972174706998
8982881_3124131_x256_y0_crop7522.png,0.047454893589019775,0.0500788688659668,8.152600288391113,0.04918607324361801,0.93871009349823,590.3994140625,3.157771831512034
9007647_3107621_x384_y0_crop1475.png,0.03089165687561035,0.03281432390213013,8.152335166931152,0.03151611238718033,0.9109902381896973,591.7276000976562,3.1783682958033537
8988385_3115876_x0_y0_crop1024.png,0.06416189670562744,0.07166320085525513,8.158439636230469,0.06813976168632507,0.9386076927185059,548.048828125,2.9226977778844074
9037916_3077352_x128_y0_crop4385.png,0.07541537284851074,0.07999145984649658,8.154662132263184,0.07997617870569229,0.9585930109024048,584.3871459960938,2.71318813640296
8993888_3137890_x256_y384_crop8718.png,0.05541872978210449,0.058193206787109375,8.156655311584473,0.05818032845854759,0.956115186214447,581.0028076171875,3.0421861112146944
8985633_3099366_x256_y384_crop5838.png,0.042851388454437256,0.05003035068511963,8.1525239944458,0.04442213475704193,0.9207989573478699,577.6868286132812,2.9833277370742155
9010399_3085607_x256_y384_crop6862.png,0.07266044616699219,0.07710802555084229,8.154777526855469,0.0762527734041214,0.9496062994003296,576.0855102539062,2.9828126444378933
8980130_3093862_x256_y0_crop2706.png,0.052075207233428955,0.053888797760009766,8.15334415435791,0.05421258881688118,0.8735240697860718,549.225830078125,2.766346973744723
8980130_3099366_x384_y128_crop9159.png,0.05568718910217285,0.05844688415527344,8.155693054199219,0.05795656144618988,0.9343225955963135,570.3493041992188,2.9906606003950533
9032413_3107621_x384_y384_crop8047.png,0.15120112895965576,0.16207826137542725,8.17984390258789,0.16116727888584137,1.0444021224975586,507.8738098144531,3.8364998648612647
9013151_3121380_x384_y0_crop1539.png,0.05076122283935547,0.05536538362503052,8.154022216796875,0.05255363509058952,0.9616971015930176,606.5355224609375,3.254304392907586
9010399_3091111_x0_y384_crop3164.png,0.05393576622009277,0.06001889705657959,8.1536865234375,0.05649236589670181,0.9767565131187439,617.8663940429688,3.297687597852904
8982881_3093862_x256_y256_crop2986.png,0.059901416301727295,0.06812983751296997,8.158747673034668,0.06316033750772476,0.9280059933662415,539.7449340820312,2.948893905495847
8991137_3143393_x128_y0_crop8673.png,0.053398191928863525,0.06200820207595825,8.158723831176758,0.05571907386183739,0.9826728701591492,597.8990478515625,3.2358144430343088
8993888_3140642_x256_y384_crop8254.png,0.05278944969177246,0.05565917491912842,8.15453052520752,0.055585891008377075,0.9452919363975525,587.7019653320312,2.965399571960206
9004895_3135138_x384_y0_crop7859.png,0.03977859020233154,0.04549378156661987,8.153456687927246,0.04118477180600166,0.9443510174751282,598.2528686523438,3.1104414312168442
8996640_3124131_x0_y384_crop3740.png,0.06169921159744263,0.07079583406448364,8.1552734375,0.06379397958517075,0.9835613965988159,597.7996826171875,3.412962138042167
9040668_3088359_x128_y384_crop4685.png,0.19717073440551758,0.20672941207885742,8.180500984191895,0.2193867713212967,1.03767728805542,513.5658569335938,3.7863146458268155
8988385_3126883_x256_y0_crop7666.png,0.05523103475570679,0.05982178449630737,8.154641151428223,0.05706527829170227,0.9566952586174011,583.9769287109375,3.1455049020056127
8988385_3088359_x0_y256_crop2040.png,0.04924333095550537,0.05099612474441528,8.152985572814941,0.05134633556008339,0.934869647026062,590.688720703125,2.9886255042698826
9021406_3132387_x0_y256_crop6712.png,0.057881712913513184,0.061210811138153076,8.156017303466797,0.060612548142671585,0.9685299396514893,599.18408203125,3.1491584273680946
9035164_3102117_x256_y0_crop7922.png,0.06230580806732178,0.06473731994628906,8.159858703613281,0.06501691043376923,0.9658251404762268,567.0100708007812,3.1322975292501747
9004895_3104869_x128_y384_crop2157.png,0.03172492980957031,0.03437155485153198,8.150862693786621,0.032593484967947006,0.8682321906089783,577.4534301757812,2.981332383894837
9026909_3129635_x256_y128_crop8998.png,0.04567140340805054,0.047340989112854004,8.1534423828125,0.04760613292455673,0.8615537881851196,544.312744140625,2.7483158283237814
9004895_3118628_x384_y128_crop5527.png,0.06802082061767578,0.07295739650726318,8.160655975341797,0.0715700089931488,1.0481455326080322,599.9364013671875,4.450078726578009
9021406_3121380_x256_y0_crop7554.png,0.03902840614318848,0.04450094699859619,8.155020713806152,0.0405065193772316,0.952328085899353,598.3367919921875,3.0686930907818817
8985633_3091111_x0_y384_crop572.png,0.07160741090774536,0.07492601871490479,8.154842376708984,0.07485751807689667,0.9577570557594299,581.5416870117188,3.118533286107586
8980130_3110373_x384_y384_crop6799.png,0.04055488109588623,0.05034315586090088,8.152371406555176,0.042031180113554,0.940568745136261,592.760498046875,3.1924999966800636
9021406_3135138_x0_y384_crop3052.png,0.030057430267333984,0.036632657051086426,8.153587341308594,0.031011594459414482,0.9578775763511658,616.4312133789062,3.287402916841157
9037916_3085607_x128_y0_crop7009.png,0.129208505153656,0.1408427357673645,8.179046630859375,0.1403702348470688,1.047085165977478,511.81597900390625,3.6710417128046915
9024157_3132387_x128_y128_crop7541.png,0.04465460777282715,0.04623013734817505,8.152674674987793,0.04587641358375549,0.9392391443252563,596.6817016601562,3.129951336430086
9029661_3102117_x128_y256_crop601.png,0.08937996625900269,0.10378074645996094,8.16349983215332,0.09499954432249069,1.0109466314315796,595.2337036132812,3.4474207435283617
9032413_3118628_x384_y256_crop8107.png,0.04342758655548096,0.047622859477996826,8.153307914733887,0.04487626254558563,0.9715730547904968,624.0980224609375,3.259656668359166
9010399_3126883_x384_y0_crop2291.png,0.06071674823760986,0.06365299224853516,8.162005424499512,0.06401761621236801,0.9619447588920593,552.7579345703125,2.9658160581484543
9024157_3077352_x256_y128_crop5238.png,0.07020282745361328,0.07430803775787354,8.157499313354492,0.07485991716384888,0.947654128074646,563.6654663085938,2.9038670585351394
8993888_3104869_x256_y256_crop9530.png,0.05315119028091431,0.05665910243988037,8.153942108154297,0.0553893968462944,0.8849595785140991,549.34814453125,2.793562133338485
8999392_3110373_x384_y256_crop1563.png,0.051069438457489014,0.05963784456253052,8.161308288574219,0.0529770627617836,0.9552984237670898,548.2975463867188,3.302341397581401
9024157_3135138_x0_y0_crop992.png,0.03679811954498291,0.04185521602630615,8.153934478759766,0.03777747228741646,0.9588744640350342,610.7171020507812,3.2707552267950737
9007647_3137890_x256_y256_crop4858.png,0.04932898283004761,0.05093926191329956,8.15666675567627,0.051401980221271515,0.9211574196815491,557.0296020507812,2.8297881608421993
9040668_3099366_x128_y0_crop2465.png,0.05405688285827637,0.05877763032913208,8.155409812927246,0.056495632976293564,0.9578649401664734,585.659423828125,3.051500105577332
9024157_3129635_x384_y256_crop6011.png,0.04561716318130493,0.051557183265686035,8.154098510742188,0.04728036746382713,0.9568490386009216,607.1179809570312,3.200549982487322
9024157_3113124_x128_y128_crop8341.png,0.06353408098220825,0.06687021255493164,8.154821395874023,0.06760132312774658,0.9248783588409424,564.7294311523438,2.754782822796098
9026909_3121380_x0_y128_crop2900.png,0.07444149255752563,0.08454447984695435,8.16208267211914,0.07934318482875824,1.0101701021194458,606.34814453125,3.4838737244668536
9035164_3135138_x128_y384_crop4781.png,0.05087685585021973,0.05267220735549927,8.155865669250488,0.052896469831466675,0.9225218296051025,559.8850708007812,2.9435050547468906
9029661_3129635_x384_y0_crop1187.png,0.0371212363243103,0.041898369789123535,8.153512954711914,0.03806054964661598,0.9571871161460876,612.0010375976562,3.3160563884644247
9029661_3118628_x256_y256_crop3914.png,0.03882455825805664,0.04320496320724487,8.152985572814941,0.03992518037557602,0.913030743598938,576.0552978515625,2.9901658330926533
8980130_3140642_x0_y256_crop8168.png,0.14353901147842407,0.15233910083770752,8.179990768432617,0.15284375846385956,1.0326893329620361,481.93450927734375,3.4052769090541597
9004895_3082855_x128_y384_crop509.png,0.0789034366607666,0.08604967594146729,8.156633377075195,0.08317049592733383,0.9742146134376526,589.0999755859375,3.1312994042972586
8996640_3137890_x0_y256_crop8152.png,0.0427970290184021,0.044596314430236816,8.156110763549805,0.044461049139499664,0.9636120796203613,592.796875,3.0901796290495183
9024157_3091111_x384_y128_crop5351.png,0.05834376811981201,0.06402778625488281,8.157045364379883,0.061034128069877625,0.9127230644226074,546.9474487304688,2.851749130955526
8993888_3104869_x256_y384_crop9534.png,0.04688096046447754,0.052786052227020264,8.151644706726074,0.04905780032277107,0.8969036936759949,572.0219116210938,2.925031252801418
9007647_3082855_x0_y0_crop7584.png,0.09494876861572266,0.10454225540161133,8.174054145812988,0.10211846232414246,1.0038381814956665,499.08587646484375,3.390324517973236
8999392_3107621_x256_y0_crop3986.png,0.03461885452270508,0.03563815355300903,8.150134086608887,0.03546728193759918,0.8824656009674072,586.669677734375,3.0647049168544216
9021406_3137890_x384_y384_crop3279.png,0.043386638164520264,0.046661198139190674,8.153388023376465,0.044612184166908264,0.9696065187454224,624.0298461914062,3.3531180966463126
9021406_3104869_x256_y384_crop1054.png,0.04340159893035889,0.04640930891036987,8.151267051696777,0.044702257961034775,0.9155063033103943,591.7229614257812,3.110160681925037
8988385_3129635_x128_y256_crop7097.png,0.057102739810943604,0.059601008892059326,8.154327392578125,0.059670448303222656,0.9379333257675171,572.95166015625,2.9856773821853264
9002144_3132387_x256_y384_crop3822.png,0.055985867977142334,0.06461894512176514,8.159015655517578,0.05905044451355934,0.9868625402450562,600.04833984375,3.2958928433093986
9040668_3093862_x256_y384_crop6286.png,0.04552924633026123,0.0524829626083374,8.156929969787598,0.04742414131760597,0.9429744482040405,567.384765625,2.9763460223387175
9029661_3102117_x256_y256_crop602.png,0.051927924156188965,0.06527203321456909,8.157190322875977,0.05435710400342941,0.973321259021759,588.6896362304688,3.0764340815573306
9013151_3093862_x384_y384_crop2239.png,0.03828471899032593,0.04339027404785156,8.150736808776855,0.039889346808195114,0.8285247087478638,551.4879760742188,2.695689127885795
9035164_3110373_x128_y384_crop3629.png,0.03633230924606323,0.047338008880615234,8.153862953186035,0.037411872297525406,0.9628265500068665,605.960205078125,3.3672253460313057
8980130_3099366_x128_y0_crop9153.png,0.06488913297653198,0.06944495439529419,8.152203559875488,0.06802564114332199,0.9037138223648071,562.169921875,2.7882220917719227
8991137_3099366_x128_y128_crop6181.png,0.05040627717971802,0.054860472679138184,8.151217460632324,0.05246967077255249,0.8892762660980225,570.0997314453125,2.818894519747137
8993888_3091111_x256_y384_crop7342.png,0.0515102744102478,0.05875474214553833,8.155006408691406,0.05337274447083473,1.002792477607727,652.5779418945312,3.6207315164575213
9004895_3126883_x0_y256_crop664.png,0.0577470064163208,0.06218785047531128,8.155656814575195,0.06030846759676933,0.9767042994499207,601.752197265625,3.277311297763061
8991137_3077352_x256_y384_crop302.png,0.11383664608001709,0.12238132953643799,8.172538757324219,0.1236092746257782,1.0064496994018555,520.7062377929688,3.297416119131591
9032413_3132387_x128_y384_crop29.png,0.03440976142883301,0.038404107093811035,8.15150260925293,0.0353543721139431,0.9099665284156799,588.0297241210938,3.0654075816140307
9015902_3129635_x384_y384_crop2767.png,0.07304388284683228,0.07780599594116211,8.16282844543457,0.0771729126572609,0.9698702692985535,546.7290649414062,3.1250745411815335
8985633_3137890_x0_y256_crop8024.png,0.2154274582862854,0.2276594042778015,8.18055248260498,0.235416978597641,1.0421464443206787,531.1142578125,3.919422547339976
